id,num_trials_performed,average_action_prob,model_acc,money_sensitivity,prior_money_sensitivity,difficulty_sensitivity2,prior_difficulty_sensitivity2,difficulty_sensitivity3,prior_difficulty_sensitivity3,control_sensitivity,prior_control_sensitivity,unchosen_bonus,prior_unchosen_bonus,optimism_bias,prior_optimism_bias,inverse_temp,prior_inverse_temp,simfit_money_sensitivity,simfit_difficulty_sensitivity2,simfit_difficulty_sensitivity3,simfit_control_sensitivity,simfit_unchosen_bonus,simfit_optimism_bias,simfit_inverse_temp,money_ratio,control_ratio,diff2_ratio,diff3_ratio
57b18b64f6b9390001af1e05,132,0.733536127286096,0.765151515151515,0.817465396625724,0,-0.0576291018382079,0,-0.716286269314678,0,0.15139270700565,0,-0.192509013039484,0,0.39359014638399,0,2.37202413455752,1,0.721614879866465,-0.0769579947760742,-0.762107242029718,0.311572009126366,-0.164929711815978,0.297873543503878,2.21379557620335,0.80952380952381,0.25,0.375,0.197916666666667
592dc86c61bcd8000107c131,132,0.915166363526668,0.909090909090909,0.495591763716514,0,-0.234402319706957,0,-0.271792800049572,0,0.0443500873241706,0,-0.811500261667108,0,-0.093086030499428,0,2.1420709653834,1,0.0977281240508038,-0.0216886710426901,-0.122807357472667,-0.281313356652341,-0.916213533193155,-0.456779086970844,2.38176955170602,0.976190476190476,0.416666666666667,0.145833333333333,0.364583333333333
599de70d8a6cc5000128f980,132,0.726401692001954,0.727272727272727,1.0803039411521,0,-0.268073651916315,0,-0.331033184674033,0,-0.0535180564367587,0,-0.107897006913524,0,-0.0605959753262908,0,2.34594696392561,1,0.990323732118997,-0.372614004046895,-0.0267006809764337,-0.0428887202619253,-0.14891097866122,-0.0295232340217948,1.981770125582,0.928571428571429,0.261904761904762,0.135416666666667,0.385416666666667
5b0b77a9d282ff00015b7531,132,0.815789883097133,0.856060606060606,0.82918922983358,0,-0.287657912875815,0,-0.606320083676269,0,0.255373165672399,0,-0.260271797787658,0,-0.00565889132547948,0,2.16545482743025,1,0.695684431393931,-0.294999309060678,0.0109448851329499,-0.0721526803950978,-0.41388455112114,0.114156982895545,1.64980975713326,0.892857142857143,0.416666666666667,0.166666666666667,0.34375
5e668d33ffed4c410e662f8a,132,0.902283183756155,0.931818181818182,0.954580431102075,0,-0.335273887894571,0,0.110072870477535,0,0.388922065910502,0,-0.211172114952397,0,-0.170810030226281,0,2.40136495355595,1,0.880178604737555,-0.485954750552847,-0.0248060375561069,0.377694351775917,-0.26346318853384,0.154065667621839,2.26551476930609,0.964285714285714,0.583333333333333,0.0208333333333333,0.489583333333333
5f0fab5abdec9a1aff2b2744,132,0.563140386667161,0.53030303030303,0.534988910913517,0,-0.0488255838036308,0,-0.395342168920112,0,-0.196093155066707,0,-0.230392489231435,0,0.368588607053176,0,1.50486326320103,1,0.613638389043489,0.107028726005275,-0.135179978548307,0.0309430548757884,-0.221836712159072,0.610687787016575,1.69188508103299,0.619047619047619,0.19047619047619,0.354166666666667,0.239583333333333
615374d9fd9b41728babd974,132,0.796136578478501,0.848484848484849,0.739112623858369,0,-0.184487173050975,0,0.0636455153414262,0,0.182415038302466,0,-0.365746794348979,0,-0.0425156596646573,0,1.6483844705435,1,0.716973398203473,-0.231500720105672,0.0890413120621893,0.384071458676664,-0.330386030737541,0.00633760441492235,1.69948214739523,0.880952380952381,0.44047619047619,0.114583333333333,0.40625
63d570d979c31656fece7c7d,132,0.678086617774499,0.75,0.946857309539243,0,-0.577584504317071,0,0.0853940496952134,0,0.290733211123504,0,-0.0668344706057647,0,0.259130348682047,0,2.23410653945031,1,1.11472466086666,-0.364488616120479,-0.217967616246605,0.16274206259949,-0.00638615026897364,0.464144489372814,2.64393295621208,0.797619047619048,0.511904761904762,0.0520833333333333,0.489583333333333
63dd3dd2593c92be97d8dbde,132,0.815631807834529,0.863636363636364,0.808272985763732,0,-0.295762251893544,0,-0.167478598255797,0,0.331554991804995,0,-0.277498126760526,0,0.0386087200190884,0,1.88724477237317,1,0.468360815315571,-0.393523842908153,0.134326449579477,0.306111559558928,-0.295291891408023,0.131962802638548,1.45869061576113,0.904761904761905,0.547619047619048,0.0520833333333333,0.479166666666667
641386b1cb9a9c1e3569d4ee,132,0.630783506494593,0.636363636363636,0.0923703296654188,0,0.0225700051472895,0,0.0299993435120152,0,0.201872068652647,0,-0.418947764489048,0,-0.212586307930764,0,1.22244408847337,1,0.191929939295044,0.014524721802659,0.0124428452326295,-0.0896443132987264,-0.390012439758435,-0.0436266818727935,1.15248783858955,0.202380952380952,0.369047619047619,0.291666666666667,0.3125
665dad37740a458b78ae5c71,132,0.352792818434644,0.0227272727272727,0.327341324675994,0,-0.0919988393634852,0,0.263276121992343,0,-0.163454570462848,0,0.0723005728393563,0,-0.176446912373891,0,1.14820673516866,1,0.50713499681255,-0.322005816820531,0.246896577701288,-0.104174822623308,0.12883244299334,0.0202705714094576,1.28549314775111,0.476190476190476,0.285714285714286,0.260416666666667,0.385416666666667
66a66d138294ce022ab541fe,85,0.454047198816159,0.423529411764706,0.434053662873146,0,0.289419942477008,0,0.0465896338597781,0,0.623592745530752,0,-0.110056227805547,0,0.113107415268331,0,1.49286044767809,1,0.0363954325477392,0.309557403057053,0.126133439779068,0.459512969054674,-0.143035383343581,-0.302749229186052,1.28995030034851,0.540983606557377,0.541666666666667,0.19672131147541,0.491803278688525
66eebc1a09c4c8c4a1447329,132,0.517848559155755,0.553030303030303,0.0579132449572506,0,0.00370373110413958,0,-0.197865223764452,0,0.0601577549070352,0,-0.207089726740046,0,-0.743769113674337,0,1.47265854761034,1,-0.0337235321757848,0.0733541965747907,-0.695338122569368,-0.150987676783666,-0.127875982523414,-0.812147898436891,2.02253865966726,0.25,0.404761904761905,0.28125,0.25
6708079d21a0f618b83716b0,132,0.710727785516655,0.772727272727273,0.500290309761239,0,-0.0754627786477215,0,-0.279324277339012,0,0.692109596313621,0,-0.188554829242532,0,0.642242465406222,0,2.17867014141187,1,0.486704835628487,-0.221827978705632,-0.318605011418902,0.662357500389039,-0.260148424635968,0.32561553998434,1.85090187144845,0.583333333333333,0.761904761904762,0.145833333333333,0.395833333333333
672c0491c5ac03124a6c1bd3,132,0.826316834592083,0.878787878787879,0.862933732874585,0,-0.445405700538034,0,-0.0865214757221353,0,0.380740578427768,0,-0.166901750617188,0,-0.188823338612332,0,2.12412062784257,1,0.732535188676802,-0.326269118822859,0.0954264771787749,0.230923300648389,-0.207817633472111,-0.0292239175496753,1.61658422446135,0.964285714285714,0.488095238095238,0.0416666666666667,0.479166666666667
675def962e621909f289e12d,132,0.72212798575308,0.727272727272727,0.37694047681478,0,0.283418831100299,0,-0.677341952101865,0,-0.105651531453697,0,-0.332290632916115,0,0.226609706762228,0,1.73067054491823,1,-0.0162298333232185,0.580972767409369,-0.503159593687385,-0.077568837699773,-0.401179055245751,0.1042644825675,1.65640014009137,0.476190476190476,0.166666666666667,0.635416666666667,0.09375
67d34a0adaf54e3354cf2b1c,9,0.415004058095746,0.444444444444444,0.255304994564942,0,-0.116878021416846,0,0.366107384268755,0,0,0,0.23555438441219,0,-0.249454987601114,0,1.23077581542533,1,0.150925940464114,-0.194891391447944,0.0361641063664428,-0.144299591957893,0.372190408048963,0.0233124288935985,1.13907880955829,0.555555555555556,NaN,0.222222222222222,0.777777777777778
67d952104d8da4447ab6be2c,132,0.529525134865783,0.575757575757576,0.662039062236147,0,-0.215174267439103,0,-0.384047999847864,0,0.218978186725352,0,-0.135442129274968,0,0.413890693378069,0,1.63130143645989,1,0.428070596460914,-0.0157273478737314,-0.532551969039742,0.233452106807141,-0.215165917600005,0.318359265781706,1.46215237399338,0.678571428571429,0.416666666666667,0.21875,0.354166666666667
67de1ad35cbb8f7342e3a7a2,132,0.517263060519127,0.484848484848485,-0.154096892718371,0,-0.154132782306623,0,-0.342681939384273,0,0.123976679334851,0,-0.294239280799768,0,-0.385381384046592,0,1.29818941457698,1,-0.160478252165705,-0.109358671395927,-0.238607700888768,0.34488930586286,-0.259941740228713,0.139795866984033,1.20281919748444,0.142857142857143,0.357142857142857,0.354166666666667,0.1875
67e0977dda2e47eafce0f06a,132,0.744739666675854,0.78030303030303,0.916072944801597,0,-0.143175527574293,0,-0.592690979579368,0,0.245141894104333,0,-0.152645588031103,0,0.270540597838702,0,2.3251593838957,1,0.942642099790352,-0.0337532933114963,-0.456646825632964,0.13570185224049,-0.173455893008049,0.198378544110364,2.00425291120955,0.869047619047619,0.321428571428571,0.208333333333333,0.302083333333333
67e48a4418f934bfb160fbc2,132,0.593599118021382,0.515151515151515,1.18388754915453,0,-0.0580154053221898,0,-0.194927809252191,0,-0.152333539249341,0,0.00521587054844142,0,0.195181523994143,0,2.38012180113034,1,1.17581334372723,-0.147806141138326,-0.199540335871939,-0.434963284512263,0.0145788484424036,0.295943661576298,2.70060325358157,0.833333333333333,0.166666666666667,0.25,0.364583333333333
67e7f3e23ebd43bbd2539bc7,132,0.4644364454345,0.492424242424242,0.802535688776338,0,0.229039258678234,0,0.0156775955858209,0,-0.165813665011125,0,-0.0374956769570449,0,-0.241180620411762,0,1.55884034266478,1,0.694967719199464,0.337811497247832,0.216566458748266,-0.512007868119629,0.00892691608005507,-0.367013002414176,1.78309861518049,0.69047619047619,0.226190476190476,0.364583333333333,0.354166666666667
67ebf6a2cdbd7a8dc64f66f4,132,0.55168711778474,0.568181818181818,0.385930943784175,0,-0.344201070435474,0,-0.646235001247731,0,0.157869592251655,0,-0.197991534920628,0,-0.258059097117792,0,1.63183829549466,1,0.513384161058896,-0.30245327710118,-0.481733450004159,0.267747357320491,-0.185067847935516,0.164865225867304,1.51682007092549,0.547619047619048,0.321428571428571,0.260416666666667,0.260416666666667
67f41aadb805ee4c476ddb19,132,0.449418931860968,0.462121212121212,0.825695897925407,0,0.190561950955421,0,-0.362806745735286,0,0.145755806421182,0,-0.0118453089919446,0,0.50473886464292,0,1.91237792740773,1,0.79478025212275,0.128451294322188,-0.222105144628839,-0.0287334666381562,0.0064234334196681,0.241620372163325,1.53345680878067,0.654761904761905,0.261904761904762,0.375,0.291666666666667
67f8d8e6750ee10869241ef1,132,0.490510057978109,0.431818181818182,-0.0271453310310412,0,-0.195320443929062,0,-0.917151417931377,0,0.0522165775927042,0,-0.122591153751408,0,-0.295400638155264,0,1.76278294414116,1,0.0670188052919203,0.0379832828127117,-0.791582787308767,0.139322203852167,-0.120339679402968,0.105281601530943,1.46120501033063,0.261904761904762,0.30952380952381,0.46875,0.125
67fa651c5c58b6c6be02eede,132,0.463200848708633,0.401515151515151,0.536213577687079,0,-0.319250422362129,0,-0.429309274649747,0,0.0584978566724513,0,-0.108333507883482,0,-0.602758536092625,0,1.7511589825538,1,0.401064230590087,-0.265118301526071,0.190353978700937,0.142560152779672,-0.225730448992855,-0.211552398944681,1.26936497151576,0.273809523809524,0.369047619047619,0.270833333333333,0.270833333333333
67fab4a0d29e8a31f5e08e9e,132,0.571614079798758,0.583333333333333,0.732859720517239,0,-0.275862105131999,0,-0.215909098249467,0,0.0307378903417868,0,-0.21033650458527,0,0.0681131575925581,0,1.54350294562563,1,0.629965868815396,-0.42844985330724,0.258401749511807,0.0317557932131609,-0.209573875136205,-0.136903682598182,1.53438093579875,0.726190476190476,0.285714285714286,0.166666666666667,0.364583333333333
67fb8746a1f516fb0e54cfda,132,0.774720442944066,0.840909090909091,0.867479135895711,0,0.0545032030032914,0,-0.824669042808731,0,0.424187791471334,0,-0.10771203347195,0,0.338858859835853,0,2.76647013970626,1,0.91883659907237,-0.0328301442682952,-0.698776353135791,0.298941985266763,-0.125876391813933,0.0662261678035972,2.38819029450397,0.833333333333333,0.30952380952381,0.302083333333333,0.208333333333333
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
67fc56e2b76355e0dcb30d27,132,0.384521844063798,0.159090909090909,0.48419990470038,0,0.332073626199781,0,-0.0103551904872785,0,0.135345216446653,0,0.0396944242340477,0,-0.60022614080299,0,1.4955573693073,1,0.480350065156677,0.287775485048569,0.141445106062877,-0.0760351869744737,0.00295373197151186,-0.627573038617953,1.50935016454668,0.452380952380952,0.285714285714286,0.34375,0.302083333333333
67fd4f955123c6d79ae66a3a,132,0.629789153134999,0.704545454545455,0.105615952492572,0,0.186443810900395,0,-0.219575214634719,0,0.00872350353828838,0,-0.205694927832598,0,-0.788573252622493,0,1.6073524536189,1,0.32043890025018,0.299544872292823,-0.280705336100456,0.068521879204698,-0.175925777832998,-0.718474375703036,1.66185151920778,0.273809523809524,0.273809523809524,0.395833333333333,0.166666666666667
carter_test,132,0.652018969688241,0.696969696969697,0.62421013210702,0,-0.303174583016241,0,-0.556162758429184,0,0.528076333493119,0,-0.135757935789275,0,0.604124974094005,0,2.35566196461818,1,0.408524274050825,-0.395510445474616,-0.388149320335812,0.370667683891557,-0.318920153643099,0.541846562240902,1.83649648971099,0.666666666666667,0.619047619047619,0.145833333333333,0.375
